Conventions,G,BADC-CSV,1
1999-01-22 19:00:00,03534,WMO,SYNOP,1,593,1011,4,6,230.0,6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,-0.1,-0.1,99.8,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-22 19:03:00,6617.0,NA,NA
1999-01-22 20:00:00,03534,WMO,SYNOP,1,593,1011,4,6,220.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,-0.1,-0.1,99.8,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-22 20:03:00,6557.0,NA,NA
1999-01-22 21:00:00,03534,WMO,SYNOP,1,593,1011,4,6,210.0,7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,-0.1,-0.1,99.8,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-22 21:05:00,6495.0,NA,NA
1999-01-22 22:00:00,03534,WMO,SYNOP,1,593,1011,4,6,220.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-22 22:03:00,6437.0,NA,NA
1999-01-22 23:00:00,03534,WMO,SYNOP,1,593,1011,4,6,190.0,6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,100.0,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-22 23:05:00,6375.0,NA,NA
1999-01-23 00:00:00,03534,WMO,SYNOP,1,593,1011,4,6,200.0,9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,100.0,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-23 00:03:00,6317.0,NA,NA
1999-01-23 01:00:00,03534,WMO,SYNOP,1,593,1011,4,6,210.0,7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,100.0,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-23 01:02:00,6258.0,NA,NA
1999-01-23 02:00:00,03534,WMO,SYNOP,1,593,1011,4,6,220.0,11.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,100.0,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-23 02:02:00,6198.0,NA,NA
1999-01-23 03:00:00,03534,WMO,SYNOP,1,593,1011,4,6,190.0,6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-23 03:04:00,6136.0,NA,NA
1999-01-23 04:00:00,03534,WMO,SYNOP,1,593,1011,4,6,190.0,6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1019.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6,-0.6,-0.6,99.3,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-23 04:05:00,6075.0,NA,NA
1999-01-23 05:00:00,03534,WMO,SYNOP,1,593,1011,4,6,170.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1019.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.3,-1.3,-1.3,98.7,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-23 05:03:00,6017.0,NA,NA
1999-01-23 06:00:00,03534,WMO,SYNOP,1,593,1011,4,6,180.0,6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.7,-1.7,-1.7,98.5,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-23 06:03:00,5957.0,NA,NA
1999-01-23 07:00:00,03534,WMO,SYNOP,1,593,1011,4,6,160.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.3,-1.3,-1.3,98.7,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-23 07:02:00,5898.0,NA,NA
1999-01-23 08:00:00,03534,WMO,SYNOP,1,593,1011,4,6,160.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,-0.3,-0.3,99.7,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-23 08:02:00,5838.0,NA,NA
1999-01-23 09:00:00,03534,WMO,SYNOP,1,593,1011,4,6,160.0,7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.2,0.5,96.1,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-23 09:03:00,5777.0,NA,NA
1999-01-23 10:00:00,03534,WMO,SYNOP,1,593,1011,4,6,170.0,7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1015.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.2,2.4,96.3,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-23 10:05:00,5715.0,NA,NA
1999-01-23 11:00:00,03534,WMO,SYNOP,1,593,1011,4,6,180.0,8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1015.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,3.7,3.9,96.7,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-23 11:03:00,5657.0,NA,NA
1999-01-23 12:00:00,03534,WMO,SYNOP,1,593,1011,4,6,190.0,9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,4.5,4.8,95.1,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-23 12:04:00,5596.0,NA,NA
1999-01-23 13:00:00,03534,WMO,SYNOP,1,593,1011,4,6,190.0,11.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1012.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,4.9,5.8,89.4,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-23 13:03:00,5537.0,NA,NA
1999-01-23 14:00:00,03534,WMO,SYNOP,1,593,1011,4,6,190.0,11.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1012.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,5.7,6.5,91.1,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-23 14:03:00,5477.0,NA,NA
1999-01-23 15:00:00,03534,WMO,SYNOP,1,593,1011,4,6,190.0,8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,6.0,6.8,89.8,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-23 15:10:00,5410.0,NA,NA
1999-01-23 16:00:00,03534,WMO,SYNOP,1,593,1011,4,6,200.0,14.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,6.3,7.1,91.4,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-23 16:07:00,5353.0,NA,NA
1999-01-23 17:00:00,03534,WMO,SYNOP,1,593,1011,4,6,200.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0,6.0,7.1,87.2,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-23 17:05:00,5295.0,NA,NA
1999-01-23 18:00:00,03534,WMO,SYNOP,1,593,1011,4,6,200.0,15.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,5.8,7.2,84.7,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-23 18:03:00,5237.0,NA,NA
1999-01-23 20:00:00,03534,WMO,SYNOP,1,593,1011,4,6,210.0,15.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,7.2,7.8,91.7,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-23 20:02:00,5118.0,NA,NA
1999-01-23 21:00:00,03534,WMO,SYNOP,1,593,1011,4,6,220.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,7.4,7.9,93.0,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-23 21:03:00,5057.0,NA,NA
1999-01-23 22:00:00,03534,WMO,SYNOP,1,593,1011,4,6,210.0,10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,7.0,7.6,93.0,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-23 22:02:00,4998.0,NA,NA
1999-01-23 23:00:00,03534,WMO,SYNOP,1,593,1011,4,6,230.0,7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,6.9,7.2,97.1,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-23 23:04:00,4936.0,NA,NA
1999-01-24 00:00:00,03534,WMO,SYNOP,1,593,1011,4,6,230.0,9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,6.0,6.7,92.7,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-24 00:03:00,4877.0,NA,NA
1999-01-24 01:00:00,03534,WMO,SYNOP,1,593,1011,4,6,260.0,7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1012.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,4.1,5.3,84.8,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-24 01:03:00,4817.0,NA,NA
1999-01-24 02:00:00,03534,WMO,SYNOP,1,593,1011,4,6,250.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,3.6,4.6,87.3,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-24 02:04:00,4756.0,NA,NA
1999-01-24 03:00:00,03534,WMO,SYNOP,1,593,1011,4,6,250.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1013.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,2.9,3.8,90.0,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-24 03:06:00,4694.0,NA,NA
1999-01-24 04:00:00,03534,WMO,SYNOP,1,593,1011,4,6,240.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0,2.6,3.4,89.9,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-24 04:07:00,4633.0,NA,NA
1999-01-24 05:00:00,03534,WMO,SYNOP,1,593,1011,4,6,220.0,7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,2.7,3.5,89.9,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-24 05:05:00,4575.0,NA,NA
1999-01-24 06:00:00,03534,WMO,SYNOP,1,593,1011,4,6,240.0,6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,2.6,3.3,91.4,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-24 06:03:00,4517.0,NA,NA
1999-01-24 07:00:00,03534,WMO,SYNOP,1,593,1011,4,6,230.0,6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1015.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,2.4,3.2,89.8,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-24 07:04:00,4456.0,NA,NA
1999-01-24 08:00:00,03534,WMO,SYNOP,1,593,1011,4,6,230.0,7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1015.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,2.4,3.2,91.5,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-24 08:04:00,4396.0,NA,NA
1999-01-24 09:00:00,03534,WMO,SYNOP,1,593,1011,4,6,210.0,9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,2.7,3.4,91.5,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-24 09:09:00,4331.0,NA,NA
1999-01-24 10:00:00,03534,WMO,SYNOP,1,593,1011,4,6,210.0,8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,3.0,4.0,88.5,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-24 10:17:00,4263.0,NA,NA
1999-01-24 11:00:00,03534,WMO,SYNOP,1,593,1011,4,6,200.0,8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,3.9,4.7,90.3,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-24 11:03:00,4217.0,NA,NA
1999-01-24 12:00:00,03534,WMO,SYNOP,1,593,1011,4,6,200.0,8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,4.8,5.6,89.3,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-24 12:29:00,4132.0,NA,NA
1999-01-24 13:00:00,03534,WMO,SYNOP,1,593,1011,4,6,210.0,10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,4.5,5.9,85.2,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-24 13:03:00,4098.0,NA,NA
1999-01-24 14:00:00,03534,WMO,SYNOP,1,593,1011,4,6,220.0,10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1015.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,5.1,6.2,86.7,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-24 14:03:00,4038.0,NA,NA
1999-01-24 15:00:00,03534,WMO,SYNOP,1,593,1011,4,6,210.0,8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1015.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,5.0,6.1,88.1,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-24 15:17:00,3964.0,NA,NA
1999-01-24 16:00:00,03534,WMO,SYNOP,1,593,1011,4,6,180.0,7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0,5.2,6.2,88.1,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,K,A,NA,NA,NA,NA,1999-01-24 16:08:00,3913.0,NA,NA
